alert_id,item_id,location_id,priority,category,title,description,risk_score,created_at,expires_at,acknowledged,resolved,metadata,recommendations
ALT-20251212113321-00150,SKU034,NCR_WH,P2_HIGH,demand_shift,Demand Surge Detected - SKU034,"Demand for SKU034 at NCR_WH has increased by 100.0% compared to baseline. Current weekly demand: 21, Baseline: 0.",75.0,2025-12-12T11:33:21.609248,,False,False,"{'shift_type': None, 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 21.0, 'cusum_signal': False, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212113321-00151,SKU016,BOM_WH,P2_HIGH,demand_shift,Demand Surge Detected - SKU016,"Demand for SKU016 at BOM_WH has increased by 100.0% compared to baseline. Current weekly demand: 74, Baseline: 0.",75.0,2025-12-12T11:33:21.609283,,False,False,"{'shift_type': 'spike', 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 73.5, 'cusum_signal': False, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212113321-00152,SKU016,NCR_WH,P2_HIGH,demand_shift,Demand Surge Detected - SKU016,"Demand for SKU016 at NCR_WH has increased by 100.0% compared to baseline. Current weekly demand: 21, Baseline: 0.",75.0,2025-12-12T11:33:21.609318,,False,False,"{'shift_type': None, 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 21.0, 'cusum_signal': False, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212113321-00153,SKU016,MAA_WH,P2_HIGH,demand_shift,Demand Surge Detected - SKU016,"Demand for SKU016 at MAA_WH has increased by 100.0% compared to baseline. Current weekly demand: 72, Baseline: 0.",75.0,2025-12-12T11:33:21.609355,,False,False,"{'shift_type': 'spike', 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 72.25, 'cusum_signal': False, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212113321-00154,SKU016,BLR_WH,P2_HIGH,demand_shift,Demand Surge Detected - SKU016,"Demand for SKU016 at BLR_WH has increased by 100.0% compared to baseline. Current weekly demand: 68, Baseline: 0.",75.0,2025-12-12T11:33:21.609391,,False,False,"{'shift_type': None, 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 68.0, 'cusum_signal': False, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212113321-00155,SKU015,BOM_WH,P2_HIGH,demand_shift,Demand Surge Detected - SKU015,"Demand for SKU015 at BOM_WH has increased by 100.0% compared to baseline. Current weekly demand: 67, Baseline: 0.",75.0,2025-12-12T11:33:21.609425,,False,False,"{'shift_type': 'trend_change', 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 66.75, 'cusum_signal': False, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212113321-00156,SKU015,NCR_WH,P2_HIGH,demand_shift,Demand Surge Detected - SKU015,"Demand for SKU015 at NCR_WH has increased by 100.0% compared to baseline. Current weekly demand: 34, Baseline: 0.",75.0,2025-12-12T11:33:21.609460,,False,False,"{'shift_type': 'trend_change', 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 34.25, 'cusum_signal': False, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212113321-00157,SKU015,MAA_WH,P2_HIGH,demand_shift,Demand Surge Detected - SKU015,"Demand for SKU015 at MAA_WH has increased by 100.0% compared to baseline. Current weekly demand: 68, Baseline: 0.",75.0,2025-12-12T11:33:21.609495,,False,False,"{'shift_type': 'trend_change', 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 68.0, 'cusum_signal': False, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212113321-00158,SKU014,BOM_WH,P2_HIGH,demand_shift,Demand Surge Detected - SKU014,"Demand for SKU014 at BOM_WH has increased by 100.0% compared to baseline. Current weekly demand: 10, Baseline: 0.",75.0,2025-12-12T11:33:21.609530,,False,False,"{'shift_type': 'trend_change', 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 9.5, 'cusum_signal': False, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212113321-00159,SKU014,BLR_WH,P2_HIGH,demand_shift,Demand Surge Detected - SKU014,"Demand for SKU014 at BLR_WH has increased by 100.0% compared to baseline. Current weekly demand: 10, Baseline: 0.",75.0,2025-12-12T11:33:21.609565,,False,False,"{'shift_type': 'trend_change', 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 9.5, 'cusum_signal': False, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212113321-00160,SKU010,BLR_WH,P2_HIGH,demand_shift,Demand Surge Detected - SKU010,"Demand for SKU010 at BLR_WH has increased by 100.0% compared to baseline. Current weekly demand: 66, Baseline: 0.",75.0,2025-12-12T11:33:21.609738,,False,False,"{'shift_type': None, 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 65.75, 'cusum_signal': False, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212113321-00161,SKU009,NCR_WH,P2_HIGH,demand_shift,Demand Surge Detected - SKU009,"Demand for SKU009 at NCR_WH has increased by 100.0% compared to baseline. Current weekly demand: 58, Baseline: 0.",75.0,2025-12-12T11:33:21.609797,,False,False,"{'shift_type': 'trend_change', 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 58.5, 'cusum_signal': False, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212113321-00162,SKU007,NCR_WH,P2_HIGH,demand_shift,Demand Surge Detected - SKU007,"Demand for SKU007 at NCR_WH has increased by 100.0% compared to baseline. Current weekly demand: 48, Baseline: 0.",75.0,2025-12-12T11:33:21.609839,,False,False,"{'shift_type': 'trend_change', 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 48.5, 'cusum_signal': False, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212113321-00163,SKU007,BLR_WH,P2_HIGH,demand_shift,Demand Surge Detected - SKU007,"Demand for SKU007 at BLR_WH has increased by 100.0% compared to baseline. Current weekly demand: 70, Baseline: 0.",75.0,2025-12-12T11:33:21.609878,,False,False,"{'shift_type': 'trend_change', 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 69.5, 'cusum_signal': False, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212113321-00164,SKU004,NCR_WH,P2_HIGH,demand_shift,Demand Surge Detected - SKU004,"Demand for SKU004 at NCR_WH has increased by 100.0% compared to baseline. Current weekly demand: 10, Baseline: 0.",75.0,2025-12-12T11:33:21.609916,,False,False,"{'shift_type': None, 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 10.5, 'cusum_signal': False, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212113321-00165,SKU003,NCR_WH,P2_HIGH,demand_shift,Demand Surge Detected - SKU003,"Demand for SKU003 at NCR_WH has increased by 100.0% compared to baseline. Current weekly demand: 52, Baseline: 0.",75.0,2025-12-12T11:33:21.609953,,False,False,"{'shift_type': 'sustained', 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 52.5, 'cusum_signal': True, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212113321-00166,SKU023,MAA_WH,P2_HIGH,demand_shift,Demand Surge Detected - SKU023,"Demand for SKU023 at MAA_WH has increased by 100.0% compared to baseline. Current weekly demand: 36, Baseline: 0.",75.0,2025-12-12T11:33:21.609990,,False,False,"{'shift_type': 'trend_change', 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 36.5, 'cusum_signal': False, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212113321-00167,SKU060,BOM_WH,P2_HIGH,demand_shift,Demand Surge Detected - SKU060,"Demand for SKU060 at BOM_WH has increased by 100.0% compared to baseline. Current weekly demand: 78, Baseline: 0.",75.0,2025-12-12T11:33:21.610026,,False,False,"{'shift_type': 'sustained', 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 77.75, 'cusum_signal': True, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212113321-00168,SKU029,BLR_WH,P2_HIGH,demand_shift,Demand Surge Detected - SKU029,"Demand for SKU029 at BLR_WH has increased by 100.0% compared to baseline. Current weekly demand: 57, Baseline: 0.",75.0,2025-12-12T11:33:21.610062,,False,False,"{'shift_type': 'trend_change', 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 57.0, 'cusum_signal': False, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212113321-00169,SKU027,BLR_WH,P2_HIGH,demand_shift,Demand Surge Detected - SKU027,"Demand for SKU027 at BLR_WH has increased by 100.0% compared to baseline. Current weekly demand: 30, Baseline: 0.",75.0,2025-12-12T11:33:21.610098,,False,False,"{'shift_type': 'trend_change', 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 29.5, 'cusum_signal': False, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212113321-00170,SKU030,NCR_WH,P2_HIGH,demand_shift,Demand Surge Detected - SKU030,"Demand for SKU030 at NCR_WH has increased by 100.0% compared to baseline. Current weekly demand: 2, Baseline: 0.",75.0,2025-12-12T11:33:21.610138,,False,False,"{'shift_type': None, 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 2.0, 'cusum_signal': False, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212113321-00171,SKU030,BOM_WH,P2_HIGH,demand_shift,Demand Surge Detected - SKU030,"Demand for SKU030 at BOM_WH has increased by 100.0% compared to baseline. Current weekly demand: 4, Baseline: 0.",75.0,2025-12-12T11:33:21.610174,,False,False,"{'shift_type': None, 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 4.0, 'cusum_signal': False, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212113321-00172,SKU031,NCR_WH,P2_HIGH,demand_shift,Demand Surge Detected - SKU031,"Demand for SKU031 at NCR_WH has increased by 100.0% compared to baseline. Current weekly demand: 64, Baseline: 0.",75.0,2025-12-12T11:33:21.610212,,False,False,"{'shift_type': 'sustained', 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 64.25, 'cusum_signal': True, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212113321-00173,SKU029,NCR_WH,P2_HIGH,demand_shift,Demand Surge Detected - SKU029,"Demand for SKU029 at NCR_WH has increased by 100.0% compared to baseline. Current weekly demand: 78, Baseline: 0.",75.0,2025-12-12T11:33:21.610249,,False,False,"{'shift_type': 'trend_change', 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 78.5, 'cusum_signal': False, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212113321-00174,SKU027,BOM_WH,P2_HIGH,demand_shift,Demand Surge Detected - SKU027,"Demand for SKU027 at BOM_WH has increased by 100.0% compared to baseline. Current weekly demand: 48, Baseline: 0.",75.0,2025-12-12T11:33:21.610288,,False,False,"{'shift_type': 'trend_change', 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 48.25, 'cusum_signal': False, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212113321-00175,SKU027,MAA_WH,P2_HIGH,demand_shift,Demand Surge Detected - SKU027,"Demand for SKU027 at MAA_WH has increased by 100.0% compared to baseline. Current weekly demand: 57, Baseline: 0.",75.0,2025-12-12T11:33:21.610324,,False,False,"{'shift_type': 'trend_change', 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 57.0, 'cusum_signal': False, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212113321-00176,SKU030,BLR_WH,P2_HIGH,demand_shift,Demand Surge Detected - SKU030,"Demand for SKU030 at BLR_WH has increased by 100.0% compared to baseline. Current weekly demand: 1, Baseline: 0.",75.0,2025-12-12T11:33:21.610361,,False,False,"{'shift_type': None, 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 1.0, 'cusum_signal': False, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212113321-00177,SKU034,MAA_WH,P2_HIGH,demand_shift,Demand Surge Detected - SKU034,"Demand for SKU034 at MAA_WH has increased by 100.0% compared to baseline. Current weekly demand: 52, Baseline: 0.",75.0,2025-12-12T11:33:21.610397,,False,False,"{'shift_type': None, 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 52.5, 'cusum_signal': False, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212113321-00178,SKU054,NCR_WH,P2_HIGH,demand_shift,Demand Drop Detected - SKU054,"Demand for SKU054 at NCR_WH has decreased by 25.0% compared to baseline. Current weekly demand: 1, Baseline: 1.",62.5,2025-12-12T11:33:21.610433,,False,False,"{'shift_type': 'trend_change', 'shift_magnitude': -25.0, 'shift_direction': 'decrease', 'baseline_demand': 1.33, 'current_demand': 1.0, 'cusum_signal': True, 'ma_crossover_signal': False}",Review open purchase orders for reduction; Reduce future order quantities; Investigate root cause of demand decline
ALT-20251212113321-00179,SKU032,BLR_WH,P3_MEDIUM,demand_shift,Demand Surge Detected - SKU032,"Demand for SKU032 at BLR_WH has increased by 12.4% compared to baseline. Current weekly demand: 48, Baseline: 42.",56.21,2025-12-12T11:33:21.610471,,False,False,"{'shift_type': None, 'shift_magnitude': 12.43, 'shift_direction': 'increase', 'baseline_demand': 42.25, 'current_demand': 47.5, 'cusum_signal': False, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212113321-00180,SKU032,MAA_WH,P3_MEDIUM,demand_shift,Demand Surge Detected - SKU032,"Demand for SKU032 at MAA_WH has increased by 10.8% compared to baseline. Current weekly demand: 20, Baseline: 18.",55.41,2025-12-12T11:33:21.610508,,False,False,"{'shift_type': None, 'shift_magnitude': 10.81, 'shift_direction': 'increase', 'baseline_demand': 18.5, 'current_demand': 20.5, 'cusum_signal': False, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212113321-00191,SKU001,MAA_WH,P3_MEDIUM,inventory_risk,Slow-Moving Inventory - SKU001,SKU001 at MAA_WH is moving slowly (84 days since last movement) with 460 units on hand.,55.0,2025-12-12T11:33:21.611845,,False,False,"{'movement_category': <MovementCategory.SLOW_MOVING: 'slow_moving'>, 'days_since_movement': 84, 'current_inventory': 460, 'shelf_life_at_risk': False, 'product_category': 'Declining'}",Review pricing strategy; Consider promotional activities; Reduce reorder quantities
ALT-20251212113321-00192,SKU001,BLR_WH,P3_MEDIUM,inventory_risk,Slow-Moving Inventory - SKU001,SKU001 at BLR_WH is moving slowly (84 days since last movement) with 198 units on hand.,55.0,2025-12-12T11:33:21.611876,,False,False,"{'movement_category': <MovementCategory.SLOW_MOVING: 'slow_moving'>, 'days_since_movement': 84, 'current_inventory': 198, 'shelf_life_at_risk': False, 'product_category': 'Declining'}",Review pricing strategy; Consider promotional activities; Reduce reorder quantities
ALT-20251212113321-00193,SKU001,NCR_WH,P3_MEDIUM,inventory_risk,Slow-Moving Inventory - SKU001,SKU001 at NCR_WH is moving slowly (84 days since last movement) with 234 units on hand.,55.0,2025-12-12T11:33:21.611906,,False,False,"{'movement_category': <MovementCategory.SLOW_MOVING: 'slow_moving'>, 'days_since_movement': 84, 'current_inventory': 234, 'shelf_life_at_risk': False, 'product_category': 'Declining'}",Review pricing strategy; Consider promotional activities; Reduce reorder quantities
ALT-20251212113321-00194,SKU001,BOM_WH,P3_MEDIUM,inventory_risk,Slow-Moving Inventory - SKU001,SKU001 at BOM_WH is moving slowly (84 days since last movement) with 160 units on hand.,55.0,2025-12-12T11:33:21.611935,,False,False,"{'movement_category': <MovementCategory.SLOW_MOVING: 'slow_moving'>, 'days_since_movement': 84, 'current_inventory': 160, 'shelf_life_at_risk': False, 'product_category': 'Declining'}",Review pricing strategy; Consider promotional activities; Reduce reorder quantities
ALT-20251212113321-00181,SKU032,NCR_WH,P3_MEDIUM,demand_shift,Demand Drop Detected - SKU032,"Demand for SKU032 at NCR_WH has decreased by 5.4% compared to baseline. Current weekly demand: 46, Baseline: 43.",52.7,2025-12-12T11:33:21.610544,,False,False,"{'shift_type': None, 'shift_magnitude': 5.41, 'shift_direction': 'stable', 'baseline_demand': 43.17, 'current_demand': 45.5, 'cusum_signal': False, 'ma_crossover_signal': False}",Review open purchase orders for reduction; Reduce future order quantities; Investigate root cause of demand decline
ALT-20251212113321-00227,SKU019,NCR_WH,P3_MEDIUM,inventory_risk,Shelf Life Concern - SKU019,SKU019 at NCR_WH has an overall risk score of 51.5. Primary concern: shelf_life. Current inventory: 1269 units. WARNING: Shelf life at risk.,51.5,2025-12-12T11:33:21.613584,,False,False,"{'primary_risk_factor': 'shelf_life', 'demand_shift_score': 80.0, 'non_moving_score': 0.0, 'shelf_life_score': 100.0, 'lifecycle_score': 10.0, 'inventory_score': 100.0, 'alerts': ['demand_surge', 'shelf_life_risk', 'overstock'], 'category': None}",Increase reorder quantity and review safety stock; URGENT: Clear inventory before expiry - consider markdowns; Reduce incoming supply and consider stock transfers
ALT-20251212113321-00228,SKU018,NCR_WH,P3_MEDIUM,inventory_risk,Shelf Life Concern - SKU018,SKU018 at NCR_WH has an overall risk score of 51.5. Primary concern: shelf_life. Current inventory: 573 units. WARNING: Shelf life at risk.,51.5,2025-12-12T11:33:21.613621,,False,False,"{'primary_risk_factor': 'shelf_life', 'demand_shift_score': 80.0, 'non_moving_score': 0.0, 'shelf_life_score': 100.0, 'lifecycle_score': 10.0, 'inventory_score': 100.0, 'alerts': ['demand_surge', 'shelf_life_risk', 'overstock'], 'category': None}",Increase reorder quantity and review safety stock; URGENT: Clear inventory before expiry - consider markdowns; Reduce incoming supply and consider stock transfers
ALT-20251212113321-00229,SKU003,BOM_WH,P3_MEDIUM,inventory_risk,Shelf Life Concern - SKU003,SKU003 at BOM_WH has an overall risk score of 51.5. Primary concern: shelf_life. Current inventory: 461 units. WARNING: Shelf life at risk.,51.5,2025-12-12T11:33:21.613657,,False,False,"{'primary_risk_factor': 'shelf_life', 'demand_shift_score': 80.0, 'non_moving_score': 0.0, 'shelf_life_score': 100.0, 'lifecycle_score': 10.0, 'inventory_score': 100.0, 'alerts': ['demand_surge', 'shelf_life_risk', 'overstock'], 'category': None}",Increase reorder quantity and review safety stock; URGENT: Clear inventory before expiry - consider markdowns; Reduce incoming supply and consider stock transfers
ALT-20251212113321-00231,SKU019,MAA_WH,P3_MEDIUM,inventory_risk,Shelf Life Concern - SKU019,SKU019 at MAA_WH has an overall risk score of 51.5. Primary concern: shelf_life. Current inventory: 1125 units. WARNING: Shelf life at risk.,51.49,2025-12-12T11:33:21.613732,,False,False,"{'primary_risk_factor': 'shelf_life', 'demand_shift_score': 80.0, 'non_moving_score': 0.0, 'shelf_life_score': 100.0, 'lifecycle_score': 10.0, 'inventory_score': 99.91, 'alerts': ['demand_surge', 'shelf_life_risk', 'overstock'], 'category': None}",Increase reorder quantity and review safety stock; URGENT: Clear inventory before expiry - consider markdowns; Reduce incoming supply and consider stock transfers
ALT-20251212113321-00232,SKU044,NCR_WH,P3_MEDIUM,inventory_risk,Shelf Life Concern - SKU044,SKU044 at NCR_WH has an overall risk score of 51.0. Primary concern: shelf_life. Current inventory: 135 units. WARNING: Shelf life at risk.,51.01,2025-12-12T11:33:21.613769,,False,False,"{'primary_risk_factor': 'shelf_life', 'demand_shift_score': 80.0, 'non_moving_score': 0.0, 'shelf_life_score': 100.0, 'lifecycle_score': 10.0, 'inventory_score': 95.07, 'alerts': ['demand_surge', 'shelf_life_risk', 'overstock'], 'category': None}",Increase reorder quantity and review safety stock; URGENT: Clear inventory before expiry - consider markdowns; Reduce incoming supply and consider stock transfers
ALT-20251212113321-00233,SKU056,NCR_WH,P3_MEDIUM,inventory_risk,Shelf Life Concern - SKU056,SKU056 at NCR_WH has an overall risk score of 50.5. Primary concern: shelf_life. Current inventory: 588 units. WARNING: Shelf life at risk.,50.49,2025-12-12T11:33:21.613805,,False,False,"{'primary_risk_factor': 'shelf_life', 'demand_shift_score': 80.0, 'non_moving_score': 0.0, 'shelf_life_score': 100.0, 'lifecycle_score': 10.0, 'inventory_score': 89.91, 'alerts': ['demand_surge', 'shelf_life_risk', 'overstock'], 'category': None}",Increase reorder quantity and review safety stock; URGENT: Clear inventory before expiry - consider markdowns; Reduce incoming supply and consider stock transfers
ALT-20251212113321-00234,SKU039,BOM_WH,P3_MEDIUM,inventory_risk,Shelf Life Concern - SKU039,SKU039 at BOM_WH has an overall risk score of 50.3. Primary concern: shelf_life. Current inventory: 666 units. WARNING: Shelf life at risk.,50.33,2025-12-12T11:33:21.613840,,False,False,"{'primary_risk_factor': 'shelf_life', 'demand_shift_score': 80.0, 'non_moving_score': 0.0, 'shelf_life_score': 100.0, 'lifecycle_score': 10.0, 'inventory_score': 88.33, 'alerts': ['demand_surge', 'shelf_life_risk', 'overstock'], 'category': None}",Increase reorder quantity and review safety stock; URGENT: Clear inventory before expiry - consider markdowns; Reduce incoming supply and consider stock transfers
ALT-20251212113321-00235,SKU039,BLR_WH,P3_MEDIUM,inventory_risk,Shelf Life Concern - SKU039,SKU039 at BLR_WH has an overall risk score of 50.3. Primary concern: shelf_life. Current inventory: 664 units. WARNING: Shelf life at risk.,50.31,2025-12-12T11:33:21.613880,,False,False,"{'primary_risk_factor': 'shelf_life', 'demand_shift_score': 80.0, 'non_moving_score': 0.0, 'shelf_life_score': 100.0, 'lifecycle_score': 10.0, 'inventory_score': 88.06, 'alerts': ['demand_surge', 'shelf_life_risk', 'overstock'], 'category': None}",Increase reorder quantity and review safety stock; URGENT: Clear inventory before expiry - consider markdowns; Reduce incoming supply and consider stock transfers
ALT-20251212113321-00182,SKU001,BOM_WH,P3_MEDIUM,demand_shift,Demand Drop Detected - SKU001,"Demand for SKU001 at BOM_WH has decreased by 0.0% compared to baseline. Current weekly demand: 0, Baseline: 0.",50.0,2025-12-12T11:33:21.610580,,False,False,"{'shift_type': 'trend_change', 'shift_magnitude': 0.0, 'shift_direction': 'stable', 'baseline_demand': 0.0, 'current_demand': 0.0, 'cusum_signal': True, 'ma_crossover_signal': False}",Review open purchase orders for reduction; Reduce future order quantities; Investigate root cause of demand decline
ALT-20251212113321-00195,SKU059,BOM_WH,P3_MEDIUM,inventory_risk,Slow-Moving Inventory - SKU059,SKU059 at BOM_WH is moving slowly (0 days since last movement) with 173 units on hand.,40.0,2025-12-12T11:33:21.611967,,False,False,"{'movement_category': <MovementCategory.ACTIVE: 'active'>, 'days_since_movement': 0, 'current_inventory': 173, 'shelf_life_at_risk': False, 'product_category': 'Declining'}",Review pricing strategy; Consider promotional activities; Reduce reorder quantities
ALT-20251212113321-00196,SKU020,MAA_WH,P3_MEDIUM,inventory_risk,Slow-Moving Inventory - SKU020,SKU020 at MAA_WH is moving slowly (0 days since last movement) with 129 units on hand.,40.0,2025-12-12T11:33:21.611999,,False,False,"{'movement_category': <MovementCategory.ACTIVE: 'active'>, 'days_since_movement': 0, 'current_inventory': 129, 'shelf_life_at_risk': False, 'product_category': 'Declining'}",Review pricing strategy; Consider promotional activities; Reduce reorder quantities
ALT-20251212113321-00197,SKU059,NCR_WH,P3_MEDIUM,inventory_risk,Slow-Moving Inventory - SKU059,SKU059 at NCR_WH is moving slowly (0 days since last movement) with 197 units on hand.,40.0,2025-12-12T11:33:21.612029,,False,False,"{'movement_category': <MovementCategory.ACTIVE: 'active'>, 'days_since_movement': 0, 'current_inventory': 197, 'shelf_life_at_risk': False, 'product_category': 'Declining'}",Review pricing strategy; Consider promotional activities; Reduce reorder quantities
ALT-20251212113321-00198,SKU054,NCR_WH,P3_MEDIUM,inventory_risk,Slow-Moving Inventory - SKU054,SKU054 at NCR_WH is moving slowly (0 days since last movement) with 162 units on hand.,40.0,2025-12-12T11:33:21.612059,,False,False,"{'movement_category': <MovementCategory.ACTIVE: 'active'>, 'days_since_movement': 0, 'current_inventory': 162, 'shelf_life_at_risk': False, 'product_category': 'Declining'}",Review pricing strategy; Consider promotional activities; Reduce reorder quantities
ALT-20251212113321-00199,SKU054,MAA_WH,P3_MEDIUM,inventory_risk,Slow-Moving Inventory - SKU054,SKU054 at MAA_WH is moving slowly (0 days since last movement) with 124 units on hand.,40.0,2025-12-12T11:33:21.612089,,False,False,"{'movement_category': <MovementCategory.ACTIVE: 'active'>, 'days_since_movement': 0, 'current_inventory': 124, 'shelf_life_at_risk': False, 'product_category': 'Declining'}",Review pricing strategy; Consider promotional activities; Reduce reorder quantities
ALT-20251212113321-00200,SKU054,BLR_WH,P3_MEDIUM,inventory_risk,Slow-Moving Inventory - SKU054,SKU054 at BLR_WH is moving slowly (0 days since last movement) with 146 units on hand.,40.0,2025-12-12T11:33:21.612119,,False,False,"{'movement_category': <MovementCategory.ACTIVE: 'active'>, 'days_since_movement': 0, 'current_inventory': 146, 'shelf_life_at_risk': False, 'product_category': 'Declining'}",Review pricing strategy; Consider promotional activities; Reduce reorder quantities
ALT-20251212113321-00201,SKU020,BOM_WH,P3_MEDIUM,inventory_risk,Slow-Moving Inventory - SKU020,SKU020 at BOM_WH is moving slowly (0 days since last movement) with 79 units on hand.,40.0,2025-12-12T11:33:21.612152,,False,False,"{'movement_category': <MovementCategory.ACTIVE: 'active'>, 'days_since_movement': 0, 'current_inventory': 79, 'shelf_life_at_risk': False, 'product_category': 'Declining'}",Review pricing strategy; Consider promotional activities; Reduce reorder quantities
