item_id,location_id,week_ending,qty_sold,on_hand,forecast_qty,category,shelf_life_days,launch_date,obsolete_date
SKU044,BOM_WH,2023-06-09,0,204,1,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2023-06-16,0,204,0,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2023-06-23,0,204,2,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2023-06-30,0,204,1,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2023-07-07,0,204,2,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2023-07-14,0,204,0,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2023-07-21,0,204,0,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2023-07-28,0,204,0,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2023-08-04,0,204,0,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2023-08-11,0,204,0,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2023-08-18,0,204,0,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2023-08-25,0,204,0,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2023-09-01,0,204,0,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2023-09-08,0,204,0,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2023-09-15,0,204,0,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2023-09-22,0,204,0,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2023-09-29,0,204,1,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2023-10-06,0,204,0,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2023-10-13,0,204,0,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2023-10-20,0,204,0,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2023-10-27,0,204,0,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2023-11-03,0,204,0,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2023-11-10,0,204,0,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2023-11-17,0,204,0,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2023-11-24,0,204,0,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2023-12-01,0,204,0,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2023-12-08,0,204,0,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2023-12-15,0,204,0,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2023-12-22,0,204,1,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2023-12-29,0,204,0,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2024-01-05,0,204,3,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2024-01-12,0,204,0,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2024-01-19,0,204,1,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2024-01-26,0,204,0,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2024-02-02,0,204,0,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2024-02-09,0,204,0,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2024-02-16,0,204,0,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2024-02-23,0,204,0,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2024-03-01,1,203,0,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2024-03-08,1,202,0,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2024-03-15,1,201,0,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2024-03-22,1,200,2,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2024-03-29,1,199,0,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2024-04-05,1,198,1,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2024-04-12,1,197,1,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2024-04-19,1,196,1,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2024-04-26,1,195,1,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2024-05-03,1,194,3,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2024-05-10,1,193,3,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2024-05-17,1,192,2,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2024-05-24,1,191,1,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2024-05-31,1,190,1,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2024-06-07,1,189,2,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2024-06-14,1,188,0,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2024-06-21,1,187,3,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2024-06-28,1,186,2,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2024-07-05,1,185,1,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2024-07-12,1,184,1,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2024-07-19,1,183,2,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2024-07-26,1,182,1,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2024-08-02,1,181,2,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2024-08-09,1,180,2,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2024-08-16,1,179,1,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2024-08-23,1,178,1,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2024-08-30,1,177,1,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2024-09-06,1,176,0,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2024-09-13,1,175,0,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2024-09-20,1,174,1,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2024-09-27,1,173,0,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2024-10-04,1,172,3,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2024-10-11,1,171,1,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2024-10-18,1,170,1,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2024-10-25,1,169,0,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2024-11-01,1,168,3,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2024-11-08,1,167,1,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2024-11-15,1,166,0,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2024-11-22,1,165,2,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2024-11-29,1,164,1,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2024-12-06,1,163,2,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2024-12-13,1,162,1,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2024-12-20,1,161,1,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2024-12-27,1,160,0,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2025-01-03,1,159,2,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2025-01-10,1,158,1,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2025-01-17,1,157,1,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2025-01-24,1,156,1,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2025-01-31,1,155,1,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2025-02-07,1,154,2,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2025-02-14,1,153,0,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2025-02-21,1,152,2,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2025-02-28,1,151,0,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2025-03-07,1,150,0,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2025-03-14,1,149,2,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2025-03-21,1,148,0,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2025-03-28,1,147,1,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2025-04-04,1,146,1,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2025-04-11,1,145,1,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2025-04-18,1,144,1,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2025-04-25,1,143,2,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2025-05-02,1,142,0,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2025-05-09,1,141,2,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2025-05-16,1,140,1,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2025-05-23,1,139,0,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2025-05-30,1,138,0,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2025-06-06,1,137,0,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2025-06-13,1,136,0,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2025-06-20,1,135,1,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2025-06-27,1,134,2,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2025-07-04,1,133,1,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2025-07-11,1,132,2,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2025-07-18,1,131,1,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2025-07-25,1,130,3,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2025-08-01,0,130,2,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2025-08-08,1,129,0,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2025-08-15,1,128,1,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2025-08-22,1,127,0,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2025-08-29,1,126,1,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2025-09-05,1,125,3,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2025-09-12,1,124,0,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2025-09-19,1,123,0,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2025-09-26,1,122,0,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2025-10-03,1,121,1,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2025-10-10,1,120,5,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2025-10-17,1,119,2,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2025-10-24,1,118,0,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2025-10-31,1,117,1,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2025-11-07,1,116,0,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2025-11-14,1,115,2,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2025-11-21,1,114,0,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2025-11-28,1,113,0,SlowMover,365,2024-03-01,
SKU044,BOM_WH,2025-12-05,1,112,0,SlowMover,365,2024-03-01,
SKU045,BLR_WH,2022-12-09,0,158,0,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2022-12-16,0,158,1,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2022-12-23,0,158,0,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2022-12-30,0,158,1,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2023-01-06,0,158,0,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2023-01-13,0,158,1,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2023-01-20,0,158,0,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2023-01-27,0,158,1,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2023-02-03,0,158,0,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2023-02-10,0,158,1,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2023-02-17,27,131,1,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2023-02-24,39,92,7,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2023-03-03,39,53,15,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2023-03-10,30,23,17,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2023-03-17,41,0,18,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2023-03-24,33,0,24,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2023-03-31,46,236,33,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2023-04-07,34,381,33,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2023-04-14,36,345,42,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2023-04-21,40,484,41,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2023-04-28,39,445,40,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2023-05-05,50,395,44,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2023-05-12,45,350,38,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2023-05-19,49,301,49,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2023-05-26,39,262,46,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2023-06-02,45,217,42,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2023-06-09,36,181,36,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2023-06-16,31,150,32,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2023-06-23,42,108,46,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2023-06-30,48,60,35,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2023-07-07,31,29,36,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2023-07-14,26,3,39,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2023-07-21,33,0,32,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2023-07-28,23,96,42,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2023-08-04,18,78,32,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2023-08-11,16,212,34,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2023-08-18,20,547,30,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2023-08-25,26,622,18,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2023-09-01,21,601,25,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2023-09-08,24,577,23,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2023-09-15,28,549,22,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2023-09-22,19,530,21,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2023-09-29,24,506,25,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2023-10-06,24,482,27,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2023-10-13,20,462,20,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2023-10-20,27,435,24,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2023-10-27,22,413,27,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2023-11-03,37,376,25,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2023-11-10,52,324,29,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2023-11-17,44,280,32,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2023-11-24,47,233,41,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2023-12-01,51,182,40,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2023-12-08,39,143,48,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2023-12-15,53,90,51,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2023-12-22,42,48,45,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2023-12-29,43,5,48,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2024-01-05,46,0,55,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2024-01-12,45,0,41,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2024-01-19,57,253,51,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2024-01-26,54,552,51,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2024-02-02,29,523,45,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2024-02-09,35,488,42,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2024-02-16,31,457,41,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2024-02-23,32,425,44,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2024-03-01,34,391,45,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2024-03-08,36,355,41,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2024-03-15,36,319,31,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2024-03-22,33,286,38,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2024-03-29,39,247,39,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2024-04-05,33,214,33,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2024-04-12,31,183,32,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2024-04-19,27,156,31,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2024-04-26,39,117,38,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2024-05-03,49,68,29,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2024-05-10,50,18,42,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2024-05-17,55,0,39,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2024-05-24,44,228,42,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2024-05-31,37,370,27,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2024-06-07,46,324,36,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2024-06-14,46,278,43,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2024-06-21,42,236,42,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2024-06-28,52,184,50,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2024-07-05,18,166,44,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2024-07-12,33,133,47,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2024-07-19,31,102,40,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2024-07-26,29,73,35,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2024-08-02,13,60,37,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2024-08-09,31,29,30,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2024-08-16,21,8,27,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2024-08-23,23,91,25,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2024-08-30,24,186,30,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2024-09-06,25,311,27,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2024-09-13,26,456,26,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2024-09-20,27,429,28,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2024-09-27,26,403,28,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2024-10-04,24,379,21,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2024-10-11,25,354,26,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2024-10-18,20,334,29,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2024-10-25,21,313,21,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2024-11-01,46,267,27,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2024-11-08,47,220,26,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2024-11-15,47,173,32,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2024-11-22,40,133,38,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2024-11-29,50,83,42,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2024-12-06,38,45,38,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2024-12-13,54,0,46,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2024-12-20,46,0,39,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2024-12-27,61,73,40,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2025-01-03,39,34,52,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2025-01-10,65,148,34,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2025-01-17,50,277,47,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2025-01-24,51,477,54,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2025-01-31,57,420,54,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2025-02-07,30,390,36,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2025-02-14,34,356,51,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2025-02-21,31,325,41,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2025-02-28,31,294,44,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2025-03-07,38,256,38,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2025-03-14,31,225,35,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2025-03-21,32,193,29,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2025-03-28,29,164,31,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2025-04-04,33,131,36,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2025-04-11,43,88,32,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2025-04-18,31,57,32,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2025-04-25,32,25,31,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2025-05-02,53,0,31,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2025-05-09,48,74,34,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2025-05-16,67,7,43,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2025-05-23,48,292,55,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2025-05-30,51,241,51,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2025-06-06,54,187,51,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2025-06-13,53,411,61,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2025-06-20,47,364,55,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2025-06-27,44,320,57,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2025-07-04,39,281,51,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2025-07-11,29,252,48,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2025-07-18,27,225,37,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2025-07-25,25,200,39,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2025-08-01,20,180,34,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2025-08-08,30,150,31,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2025-08-15,17,133,27,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2025-08-22,26,107,30,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2025-08-29,25,82,24,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2025-09-05,34,48,25,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2025-09-12,18,30,30,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2025-09-19,21,9,26,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2025-09-26,24,0,24,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2025-10-03,24,107,26,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2025-10-10,23,403,23,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2025-10-17,25,557,23,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2025-10-24,20,537,23,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2025-10-31,27,510,23,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2025-11-07,28,482,25,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2025-11-14,44,438,24,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2025-11-21,41,397,30,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2025-11-28,53,344,35,Seasonal,270,2023-02-12,
SKU045,BLR_WH,2025-12-05,60,284,36,Seasonal,270,2023-02-12,
SKU045,MAA_WH,2022-12-09,0,120,0,Seasonal,270,2023-02-12,
SKU045,MAA_WH,2022-12-16,0,120,0,Seasonal,270,2023-02-12,
SKU045,MAA_WH,2022-12-23,0,120,0,Seasonal,270,2023-02-12,
SKU045,MAA_WH,2022-12-30,0,120,0,Seasonal,270,2023-02-12,
SKU045,MAA_WH,2023-01-06,0,120,1,Seasonal,270,2023-02-12,
SKU045,MAA_WH,2023-01-13,0,120,1,Seasonal,270,2023-02-12,
SKU045,MAA_WH,2023-01-20,0,120,2,Seasonal,270,2023-02-12,
SKU045,MAA_WH,2023-01-27,0,120,0,Seasonal,270,2023-02-12,
SKU045,MAA_WH,2023-02-03,0,120,0,Seasonal,270,2023-02-12,
SKU045,MAA_WH,2023-02-10,0,120,0,Seasonal,270,2023-02-12,
SKU045,MAA_WH,2023-02-17,22,98,2,Seasonal,270,2023-02-12,
SKU045,MAA_WH,2023-02-24,28,70,7,Seasonal,270,2023-02-12,
SKU045,MAA_WH,2023-03-03,22,48,9,Seasonal,270,2023-02-12,
SKU045,MAA_WH,2023-03-10,20,28,10,Seasonal,270,2023-02-12,
SKU045,MAA_WH,2023-03-17,30,0,16,Seasonal,270,2023-02-12,
SKU045,MAA_WH,2023-03-24,26,105,20,Seasonal,270,2023-02-12,
SKU045,MAA_WH,2023-03-31,24,190,19,Seasonal,270,2023-02-12,
SKU045,MAA_WH,2023-04-07,27,314,28,Seasonal,270,2023-02-12,
SKU045,MAA_WH,2023-04-14,25,468,24,Seasonal,270,2023-02-12,
SKU045,MAA_WH,2023-04-21,24,444,17,Seasonal,270,2023-02-12,
SKU045,MAA_WH,2023-04-28,19,425,27,Seasonal,270,2023-02-12,
SKU045,MAA_WH,2023-05-05,33,392,29,Seasonal,270,2023-02-12,
SKU045,MAA_WH,2023-05-12,37,355,24,Seasonal,270,2023-02-12,
SKU045,MAA_WH,2023-05-19,33,322,23,Seasonal,270,2023-02-12,
SKU045,MAA_WH,2023-05-26,37,285,33,Seasonal,270,2023-02-12,
SKU045,MAA_WH,2023-06-02,34,251,28,Seasonal,270,2023-02-12,
SKU045,MAA_WH,2023-06-09,27,224,35,Seasonal,270,2023-02-12,
SKU045,MAA_WH,2023-06-16,25,199,25,Seasonal,270,2023-02-12,
SKU045,MAA_WH,2023-06-23,30,169,36,Seasonal,270,2023-02-12,
SKU045,MAA_WH,2023-06-30,27,142,35,Seasonal,270,2023-02-12,
SKU045,MAA_WH,2023-07-07,21,121,31,Seasonal,270,2023-02-12,
SKU045,MAA_WH,2023-07-14,17,104,22,Seasonal,270,2023-02-12,
SKU045,MAA_WH,2023-07-21,17,87,24,Seasonal,270,2023-02-12,
SKU045,MAA_WH,2023-07-28,22,65,26,Seasonal,270,2023-02-12,
SKU045,MAA_WH,2023-08-04,19,46,18,Seasonal,270,2023-02-12,
SKU045,MAA_WH,2023-08-11,16,30,20,Seasonal,270,2023-02-12,
SKU045,MAA_WH,2023-08-18,18,12,20,Seasonal,270,2023-02-12,
SKU045,MAA_WH,2023-08-25,21,0,17,Seasonal,270,2023-02-12,
SKU045,MAA_WH,2023-09-01,18,229,21,Seasonal,270,2023-02-12,
SKU045,MAA_WH,2023-09-08,18,378,21,Seasonal,270,2023-02-12,
SKU045,MAA_WH,2023-09-15,15,512,19,Seasonal,270,2023-02-12,
SKU045,MAA_WH,2023-09-22,19,672,19,Seasonal,270,2023-02-12,
SKU045,MAA_WH,2023-09-29,22,650,17,Seasonal,270,2023-02-12,
SKU045,MAA_WH,2023-10-06,15,635,19,Seasonal,270,2023-02-12,
SKU045,MAA_WH,2023-10-13,14,621,17,Seasonal,270,2023-02-12,
SKU045,MAA_WH,2023-10-20,17,604,17,Seasonal,270,2023-02-12,
SKU045,MAA_WH,2023-10-27,19,585,17,Seasonal,270,2023-02-12,
SKU045,MAA_WH,2023-11-03,28,557,21,Seasonal,270,2023-02-12,
SKU045,MAA_WH,2023-11-10,25,532,22,Seasonal,270,2023-02-12,
SKU045,MAA_WH,2023-11-17,29,503,19,Seasonal,270,2023-02-12,
SKU045,MAA_WH,2023-11-24,33,470,26,Seasonal,270,2023-02-12,
SKU045,MAA_WH,2023-12-01,29,441,22,Seasonal,270,2023-02-12,
