po_id,order_week,expected_week,item_id,location_id,supplier_id,qty_ordered
PO0002845,2025-06-13,2025-06-25,SKU047,NCR_WH,SUP01,83
PO0002846,2025-07-18,2025-08-01,SKU047,NCR_WH,SUP09,72
PO0002847,2025-07-25,2025-08-16,SKU047,NCR_WH,SUP01,83
PO0002848,2025-08-08,2025-08-14,SKU047,NCR_WH,SUP06,83
PO0002849,2025-09-05,2025-09-14,SKU047,NCR_WH,SUP06,68
PO0002850,2025-09-12,2025-09-28,SKU047,NCR_WH,SUP09,83
PO0002851,2025-09-19,2025-10-04,SKU047,NCR_WH,SUP09,50
PO0002852,2025-09-26,2025-10-02,SKU047,NCR_WH,SUP06,83
PO0002853,2025-10-31,2025-11-07,SKU047,NCR_WH,SUP06,51
PO0002854,2025-11-07,2025-11-16,SKU047,NCR_WH,SUP06,68
PO0002855,2025-11-14,2025-12-04,SKU047,NCR_WH,SUP09,83
PO0002856,2025-11-21,2025-12-04,SKU047,NCR_WH,SUP06,83
PO0002857,2025-11-28,2025-12-03,SKU047,NCR_WH,SUP06,83
PO0002858,2025-05-16,2025-05-29,SKU047,BOM_WH,SUP09,49
PO0002859,2025-05-23,2025-06-14,SKU047,BOM_WH,SUP01,59
PO0002860,2025-09-12,2025-10-10,SKU047,BOM_WH,SUP01,49
PO0002861,2025-09-19,2025-10-04,SKU047,BOM_WH,SUP09,54
PO0002862,2025-09-26,2025-10-01,SKU047,BOM_WH,SUP06,58
PO0002863,2023-07-21,2023-08-20,SKU048,BLR_WH,SUP05,167
PO0002864,2023-07-28,2023-09-02,SKU048,BLR_WH,SUP05,174
PO0002865,2023-08-04,2023-08-25,SKU048,BLR_WH,SUP05,181
PO0002866,2023-08-11,2023-09-01,SKU048,BLR_WH,SUP05,186
PO0002867,2023-08-18,2023-09-15,SKU048,BLR_WH,SUP05,192
PO0002868,2023-01-27,2023-02-15,SKU048,MAA_WH,SUP05,193
PO0002869,2023-02-03,2023-02-22,SKU048,MAA_WH,SUP05,223
PO0002870,2023-02-10,2023-03-03,SKU048,MAA_WH,SUP05,245
PO0002871,2023-07-28,2023-09-01,SKU048,MAA_WH,SUP05,174
PO0002872,2023-08-04,2023-08-23,SKU048,MAA_WH,SUP05,193
PO0002873,2023-08-11,2023-09-02,SKU048,MAA_WH,SUP05,211
PO0002874,2023-08-18,2023-09-13,SKU048,MAA_WH,SUP05,230
PO0002875,2024-05-31,2024-06-21,SKU048,MAA_WH,SUP05,173
PO0002876,2024-06-07,2024-06-26,SKU048,MAA_WH,SUP05,189
PO0002877,2024-06-14,2024-07-05,SKU048,MAA_WH,SUP05,204
PO0002878,2025-04-25,2025-05-15,SKU048,MAA_WH,SUP05,176
PO0002879,2025-05-02,2025-05-30,SKU048,MAA_WH,SUP05,187
PO0002880,2025-05-09,2025-06-04,SKU048,MAA_WH,SUP05,199
PO0002881,2023-03-17,2023-04-05,SKU048,NCR_WH,SUP05,167
PO0002882,2023-03-24,2023-04-22,SKU048,NCR_WH,SUP05,188
PO0002883,2023-03-31,2023-04-28,SKU048,NCR_WH,SUP05,207
PO0002884,2023-11-17,2023-12-13,SKU048,NCR_WH,SUP05,170
PO0002885,2023-11-24,2023-12-15,SKU048,NCR_WH,SUP05,183
PO0002886,2023-12-01,2023-12-22,SKU048,NCR_WH,SUP05,197
PO0002887,2023-12-08,2024-01-07,SKU048,NCR_WH,SUP05,210
PO0002888,2025-01-31,2025-02-22,SKU048,NCR_WH,SUP05,174
PO0002889,2025-02-07,2025-02-26,SKU048,NCR_WH,SUP05,185
PO0002890,2025-02-14,2025-03-08,SKU048,NCR_WH,SUP05,192
PO0002891,2025-02-21,2025-03-12,SKU048,NCR_WH,SUP05,201
PO0002892,2023-05-19,2023-06-22,SKU048,BOM_WH,SUP05,175
PO0002893,2023-05-26,2023-06-23,SKU048,BOM_WH,SUP05,184
PO0002894,2023-06-02,2023-06-21,SKU048,BOM_WH,SUP05,194
PO0002895,2023-06-09,2023-06-29,SKU048,BOM_WH,SUP05,206
PO0002896,2023-06-16,2023-07-09,SKU048,BOM_WH,SUP05,218
PO0002897,2024-12-13,2025-01-03,SKU049,BLR_WH,SUP10,101
PO0002898,2024-12-20,2025-01-11,SKU049,BLR_WH,SUP10,140
PO0002899,2024-12-27,2025-01-10,SKU049,BLR_WH,SUP10,179
PO0002900,2025-01-03,2025-01-12,SKU049,BLR_WH,SUP10,129
PO0002901,2025-03-07,2025-03-14,SKU049,BLR_WH,SUP10,113
PO0002902,2025-03-21,2025-03-26,SKU049,BLR_WH,SUP10,101
PO0002903,2025-04-04,2025-04-25,SKU049,BLR_WH,SUP10,110
PO0002904,2025-04-11,2025-04-26,SKU049,BLR_WH,SUP10,159
PO0002905,2025-04-18,2025-05-11,SKU049,BLR_WH,SUP10,204
PO0002906,2025-04-25,2025-05-07,SKU049,BLR_WH,SUP10,134
PO0002907,2025-06-27,2025-07-06,SKU049,BLR_WH,SUP10,86
PO0002908,2025-07-04,2025-07-16,SKU049,BLR_WH,SUP10,129
PO0002909,2025-07-11,2025-07-31,SKU049,BLR_WH,SUP10,93
PO0002910,2025-08-15,2025-08-21,SKU049,BLR_WH,SUP10,86
PO0002911,2025-09-05,2025-09-20,SKU049,BLR_WH,SUP10,103
PO0002912,2025-09-12,2025-10-05,SKU049,BLR_WH,SUP10,151
PO0002913,2025-09-19,2025-10-02,SKU049,BLR_WH,SUP10,185
PO0002914,2025-09-26,2025-10-10,SKU049,BLR_WH,SUP10,113
PO0002915,2024-12-06,2024-12-22,SKU049,MAA_WH,SUP10,93
PO0002916,2024-12-13,2024-12-25,SKU049,MAA_WH,SUP10,110
PO0002917,2024-12-20,2025-01-11,SKU049,MAA_WH,SUP10,128
PO0002918,2025-03-21,2025-04-02,SKU049,MAA_WH,SUP10,79
PO0002919,2025-03-28,2025-04-03,SKU049,MAA_WH,SUP10,98
PO0002920,2025-05-16,2025-05-30,SKU049,MAA_WH,SUP10,113
PO0002921,2025-05-23,2025-06-07,SKU049,MAA_WH,SUP10,136
PO0002922,2025-07-25,2025-08-14,SKU049,MAA_WH,SUP10,89
PO0002923,2025-08-01,2025-08-14,SKU049,MAA_WH,SUP10,112
PO0002924,2025-08-08,2025-08-15,SKU049,MAA_WH,SUP10,129
PO0002925,2025-12-05,2025-12-20,SKU049,MAA_WH,SUP10,83
PO0002926,2022-12-09,2022-12-24,SKU049,NCR_WH,SUP10,118
PO0002927,2022-12-16,2022-12-28,SKU049,NCR_WH,SUP10,118
PO0002928,2022-12-23,2023-01-06,SKU049,NCR_WH,SUP10,118
PO0002929,2025-05-16,2025-06-01,SKU049,NCR_WH,SUP10,83
PO0002930,2025-05-23,2025-06-12,SKU049,NCR_WH,SUP10,96
PO0002931,2025-05-30,2025-06-15,SKU049,NCR_WH,SUP10,109
PO0002932,2024-11-15,2024-12-04,SKU049,BOM_WH,SUP10,97
PO0002933,2024-11-22,2024-12-07,SKU049,BOM_WH,SUP10,142
PO0002934,2024-11-29,2024-12-13,SKU049,BOM_WH,SUP10,190
PO0002935,2024-12-06,2024-12-26,SKU049,BOM_WH,SUP10,132
PO0002936,2025-02-07,2025-03-08,SKU049,BOM_WH,SUP10,83
PO0002937,2025-02-14,2025-03-05,SKU049,BOM_WH,SUP10,124
PO0002938,2025-02-21,2025-03-16,SKU049,BOM_WH,SUP10,170
PO0002939,2025-02-28,2025-03-19,SKU049,BOM_WH,SUP10,197
PO0002940,2025-03-07,2025-03-13,SKU049,BOM_WH,SUP10,122
PO0002941,2025-05-23,2025-06-13,SKU049,BOM_WH,SUP10,107
PO0002942,2025-05-30,2025-06-11,SKU049,BOM_WH,SUP10,147
PO0002943,2025-06-06,2025-06-15,SKU049,BOM_WH,SUP10,202
PO0002944,2025-08-01,2025-08-15,SKU049,BOM_WH,SUP10,98
PO0002945,2025-08-08,2025-08-22,SKU049,BOM_WH,SUP10,140
PO0002946,2025-08-15,2025-08-24,SKU049,BOM_WH,SUP10,92
PO0002947,2025-09-26,2025-10-12,SKU049,BOM_WH,SUP10,96
PO0002948,2025-10-03,2025-10-17,SKU049,BOM_WH,SUP10,127
PO0002949,2025-10-10,2025-10-26,SKU049,BOM_WH,SUP10,166
PO0002950,2022-12-09,2023-01-06,SKU050,BLR_WH,SUP01,218
PO0002951,2022-12-16,2022-12-29,SKU050,BLR_WH,SUP02,218
PO0002952,2022-12-23,2022-12-30,SKU050,BLR_WH,SUP02,218
PO0002953,2025-01-24,2025-02-20,SKU050,BLR_WH,SUP01,163
PO0002954,2025-01-31,2025-02-19,SKU050,BLR_WH,SUP01,190
PO0002955,2025-02-07,2025-03-05,SKU050,BLR_WH,SUP01,209
PO0002956,2025-02-14,2025-03-15,SKU050,BLR_WH,SUP01,231
PO0002957,2025-10-24,2025-10-31,SKU050,BLR_WH,SUP02,165
PO0002958,2024-08-16,2024-08-30,SKU050,MAA_WH,SUP02,197
PO0002959,2024-08-23,2024-09-01,SKU050,MAA_WH,SUP02,233
PO0002960,2024-11-01,2024-11-24,SKU050,MAA_WH,SUP01,180
PO0002961,2024-11-08,2024-11-30,SKU050,MAA_WH,SUP01,235
PO0002962,2024-11-15,2024-11-22,SKU050,MAA_WH,SUP02,288
PO0002963,2025-01-17,2025-01-30,SKU050,MAA_WH,SUP02,233
PO0002964,2025-01-24,2025-02-19,SKU050,MAA_WH,SUP01,289
PO0002965,2025-02-07,2025-03-06,SKU050,MAA_WH,SUP01,180
PO0002966,2025-02-14,2025-03-13,SKU050,MAA_WH,SUP01,216
PO0002967,2025-05-16,2025-06-04,SKU050,MAA_WH,SUP01,219
PO0002968,2025-05-23,2025-06-13,SKU050,MAA_WH,SUP02,272
PO0002969,2025-05-30,2025-06-14,SKU050,MAA_WH,SUP02,289
PO0002970,2025-08-29,2025-10-01,SKU050,MAA_WH,SUP01,164
PO0002971,2025-09-05,2025-09-17,SKU050,MAA_WH,SUP02,198
PO0002972,2025-09-12,2025-10-10,SKU050,MAA_WH,SUP01,228
PO0002973,2025-12-05,2026-01-03,SKU050,MAA_WH,SUP01,194
PO0002974,2022-12-09,2023-01-04,SKU050,NCR_WH,SUP01,230
PO0002975,2022-12-16,2022-12-21,SKU050,NCR_WH,SUP02,230
PO0002976,2024-12-13,2024-12-18,SKU050,NCR_WH,SUP02,172
PO0002977,2025-01-31,2025-02-07,SKU050,NCR_WH,SUP02,195
PO0002978,2025-03-28,2025-04-17,SKU050,NCR_WH,SUP01,175
PO0002979,2025-04-04,2025-04-20,SKU050,NCR_WH,SUP02,193
PO0002980,2025-04-11,2025-05-04,SKU050,NCR_WH,SUP01,211
PO0002981,2025-10-17,2025-10-26,SKU050,NCR_WH,SUP02,167
PO0002982,2025-10-24,2025-11-15,SKU050,NCR_WH,SUP01,182
PO0002983,2024-09-20,2024-10-10,SKU050,BOM_WH,SUP01,166
PO0002984,2024-09-27,2024-10-09,SKU050,BOM_WH,SUP02,181
PO0002985,2024-10-04,2024-10-23,SKU050,BOM_WH,SUP01,193
PO0002986,2025-02-21,2025-03-19,SKU050,BOM_WH,SUP01,178
PO0002987,2025-02-28,2025-04-04,SKU050,BOM_WH,SUP01,196
PO0002988,2025-03-07,2025-03-14,SKU050,BOM_WH,SUP02,226
PO0002989,2025-08-08,2025-08-13,SKU050,BOM_WH,SUP02,172
PO0002990,2025-10-24,2025-11-01,SKU050,BOM_WH,SUP02,171
PO0002991,2025-10-31,2025-11-29,SKU050,BOM_WH,SUP01,190
PO0002992,2022-12-09,2022-12-18,SKU051,BLR_WH,SUP09,484
PO0002993,2022-12-16,2022-12-23,SKU051,BLR_WH,SUP06,484
PO0002994,2024-08-23,2024-09-01,SKU051,BLR_WH,SUP06,408
PO0002995,2024-08-30,2024-09-13,SKU051,BLR_WH,SUP06,433
PO0002996,2025-02-28,2025-03-06,SKU051,BLR_WH,SUP09,419
PO0002997,2025-05-23,2025-06-06,SKU051,BLR_WH,SUP07,416
PO0002998,2025-05-30,2025-06-04,SKU051,BLR_WH,SUP06,461
PO0002999,2024-02-16,2024-02-25,SKU051,MAA_WH,SUP09,409
PO0003000,2024-02-23,2024-03-06,SKU051,MAA_WH,SUP06,423
PO0003001,2025-01-31,2025-02-14,SKU051,MAA_WH,SUP09,428
PO0003002,2025-02-07,2025-02-13,SKU051,MAA_WH,SUP06,438
PO0003003,2024-02-23,2024-03-20,SKU051,NCR_WH,SUP07,425
PO0003004,2024-03-01,2024-03-14,SKU051,NCR_WH,SUP06,478
PO0003005,2024-03-08,2024-03-23,SKU051,NCR_WH,SUP06,526
PO0003006,2024-09-20,2024-10-04,SKU051,NCR_WH,SUP06,434
PO0003007,2024-09-27,2024-10-02,SKU051,NCR_WH,SUP06,471
PO0003008,2025-01-17,2025-01-25,SKU051,NCR_WH,SUP06,449
PO0003009,2025-01-24,2025-02-14,SKU051,NCR_WH,SUP07,512
PO0003010,2025-05-16,2025-05-23,SKU051,NCR_WH,SUP06,468
PO0003011,2025-07-04,2025-07-18,SKU051,NCR_WH,SUP06,435
PO0003012,2025-07-11,2025-07-26,SKU051,NCR_WH,SUP06,477
PO0003013,2025-11-28,2025-12-13,SKU051,NCR_WH,SUP06,427
PO0003014,2025-12-05,2025-12-26,SKU051,NCR_WH,SUP07,498
PO0003015,2024-05-24,2024-06-05,SKU051,BOM_WH,SUP06,406
PO0003016,2024-05-31,2024-06-14,SKU051,BOM_WH,SUP06,416
PO0003017,2024-03-01,2024-03-16,SKU052,BLR_WH,SUP10,64
PO0003018,2024-03-08,2024-03-20,SKU052,BLR_WH,SUP09,80
PO0003019,2024-03-15,2024-03-31,SKU052,BLR_WH,SUP10,80
PO0003020,2024-05-10,2024-05-25,SKU052,BLR_WH,SUP10,70
PO0003021,2024-05-17,2024-05-23,SKU052,BLR_WH,SUP09,80
PO0003022,2024-06-21,2024-07-14,SKU052,BLR_WH,SUP10,68
PO0003023,2024-06-28,2024-07-12,SKU052,BLR_WH,SUP10,80
PO0003024,2024-07-05,2024-07-27,SKU052,BLR_WH,SUP10,80
PO0003025,2024-09-13,2024-09-21,SKU052,BLR_WH,SUP10,64
PO0003026,2024-09-20,2024-09-26,SKU052,BLR_WH,SUP09,80
PO0003027,2024-11-01,2024-11-15,SKU052,BLR_WH,SUP10,62
PO0003028,2024-11-08,2024-11-24,SKU052,BLR_WH,SUP10,80
PO0003029,2024-11-22,2024-12-13,SKU052,BLR_WH,SUP10,59
PO0003030,2025-01-03,2025-01-12,SKU052,BLR_WH,SUP09,66
PO0003031,2025-01-10,2025-01-15,SKU052,BLR_WH,SUP09,80
PO0003032,2025-02-14,2025-02-23,SKU052,BLR_WH,SUP09,73
PO0003033,2025-02-21,2025-03-22,SKU052,BLR_WH,SUP10,80
PO0003034,2025-03-07,2025-03-29,SKU052,BLR_WH,SUP09,77
PO0003035,2025-03-14,2025-03-21,SKU052,BLR_WH,SUP10,80
PO0003036,2025-05-09,2025-05-25,SKU052,BLR_WH,SUP10,62
PO0003037,2025-05-16,2025-06-01,SKU052,BLR_WH,SUP10,80
PO0003038,2025-05-23,2025-06-04,SKU052,BLR_WH,SUP10,80
PO0003039,2025-07-18,2025-08-07,SKU052,BLR_WH,SUP10,69
PO0003040,2025-07-25,2025-08-09,SKU052,BLR_WH,SUP10,80
PO0003041,2025-08-01,2025-08-13,SKU052,BLR_WH,SUP09,80
PO0003042,2025-10-17,2025-11-07,SKU052,BLR_WH,SUP10,68
PO0003043,2025-10-24,2025-11-09,SKU052,BLR_WH,SUP10,80
PO0003044,2025-10-31,2025-11-22,SKU052,BLR_WH,SUP10,80
PO0003045,2024-03-15,2024-03-22,SKU052,MAA_WH,SUP09,73
PO0003046,2024-04-05,2024-04-18,SKU052,MAA_WH,SUP09,61
PO0003047,2024-04-12,2024-04-24,SKU052,MAA_WH,SUP09,80
PO0003048,2024-05-31,2024-06-12,SKU052,MAA_WH,SUP10,70
PO0003049,2024-06-07,2024-06-30,SKU052,MAA_WH,SUP10,80
PO0003050,2024-06-28,2024-07-10,SKU052,MAA_WH,SUP10,58
PO0003051,2024-09-13,2024-09-25,SKU052,MAA_WH,SUP10,66
PO0003052,2024-09-20,2024-09-26,SKU052,MAA_WH,SUP10,77
PO0003053,2024-11-29,2024-12-14,SKU052,MAA_WH,SUP09,66
PO0003054,2024-12-06,2024-12-29,SKU052,MAA_WH,SUP10,78
PO0003055,2024-12-13,2025-01-03,SKU052,MAA_WH,SUP09,80
PO0003056,2025-03-14,2025-03-22,SKU052,MAA_WH,SUP10,76
PO0003057,2025-03-21,2025-03-26,SKU052,MAA_WH,SUP10,80
PO0003058,2025-05-16,2025-05-29,SKU052,MAA_WH,SUP10,67
PO0003059,2025-05-23,2025-06-05,SKU052,MAA_WH,SUP10,80
PO0003060,2025-07-25,2025-07-30,SKU052,MAA_WH,SUP09,71
PO0003061,2025-08-29,2025-09-10,SKU052,MAA_WH,SUP09,64
PO0003062,2025-09-05,2025-09-20,SKU052,MAA_WH,SUP10,76
PO0003063,2025-11-14,2025-11-27,SKU052,MAA_WH,SUP09,61
PO0003064,2025-11-21,2025-12-14,SKU052,MAA_WH,SUP09,75
PO0003065,2024-05-10,2024-05-15,SKU052,NCR_WH,SUP09,73
PO0003066,2024-06-07,2024-06-22,SKU052,NCR_WH,SUP10,63
PO0003067,2024-06-14,2024-06-29,SKU052,NCR_WH,SUP10,78
PO0003068,2024-06-21,2024-07-10,SKU052,NCR_WH,SUP10,80
PO0003069,2024-10-18,2024-10-31,SKU052,NCR_WH,SUP10,60
PO0003070,2024-10-25,2024-11-09,SKU052,NCR_WH,SUP10,70
PO0003071,2024-12-27,2025-01-18,SKU052,NCR_WH,SUP09,61
PO0003072,2025-01-03,2025-01-11,SKU052,NCR_WH,SUP10,77
PO0003073,2025-01-10,2025-01-16,SKU052,NCR_WH,SUP10,80
PO0003074,2025-04-11,2025-04-27,SKU052,NCR_WH,SUP09,69
PO0003075,2025-04-18,2025-05-07,SKU052,NCR_WH,SUP10,80
PO0003076,2025-04-25,2025-05-07,SKU052,NCR_WH,SUP09,80
PO0003077,2025-08-01,2025-08-09,SKU052,NCR_WH,SUP10,64
PO0003078,2025-08-08,2025-08-23,SKU052,NCR_WH,SUP10,76
PO0003079,2025-10-24,2025-11-05,SKU052,NCR_WH,SUP10,64
PO0003080,2025-10-31,2025-11-15,SKU052,NCR_WH,SUP09,74
PO0003081,2024-01-12,2024-01-28,SKU052,BOM_WH,SUP10,64
PO0003082,2024-01-19,2024-02-01,SKU052,BOM_WH,SUP10,80
PO0003083,2024-01-26,2024-02-04,SKU052,BOM_WH,SUP10,80
PO0003084,2024-03-01,2024-03-09,SKU052,BOM_WH,SUP09,80
PO0003085,2024-03-08,2024-03-24,SKU052,BOM_WH,SUP10,80
PO0003086,2024-03-22,2024-03-29,SKU052,BOM_WH,SUP09,80
PO0003087,2024-04-12,2024-05-04,SKU052,BOM_WH,SUP10,64
PO0003088,2024-04-19,2024-05-04,SKU052,BOM_WH,SUP10,80
PO0003089,2024-04-26,2024-05-11,SKU052,BOM_WH,SUP09,80
PO0003090,2024-05-03,2024-05-22,SKU052,BOM_WH,SUP10,80
PO0003091,2024-06-14,2024-06-28,SKU052,BOM_WH,SUP09,61
PO0003092,2024-06-21,2024-07-06,SKU052,BOM_WH,SUP09,80
PO0003093,2024-06-28,2024-07-13,SKU052,BOM_WH,SUP10,77
PO0003094,2024-07-05,2024-07-21,SKU052,BOM_WH,SUP09,80
PO0003095,2024-08-16,2024-08-25,SKU052,BOM_WH,SUP10,69
PO0003096,2024-08-23,2024-09-01,SKU052,BOM_WH,SUP10,80
PO0003097,2024-09-27,2024-10-10,SKU052,BOM_WH,SUP09,80
PO0003098,2024-10-04,2024-10-12,SKU052,BOM_WH,SUP09,80
PO0003099,2024-11-01,2024-11-22,SKU052,BOM_WH,SUP10,73
PO0003100,2024-11-08,2024-11-28,SKU052,BOM_WH,SUP10,80
PO0003101,2024-11-15,2024-11-29,SKU052,BOM_WH,SUP10,80
PO0003102,2024-12-27,2025-01-11,SKU052,BOM_WH,SUP10,79
PO0003103,2025-01-03,2025-01-09,SKU052,BOM_WH,SUP10,80
PO0003104,2025-01-31,2025-02-06,SKU052,BOM_WH,SUP09,71
PO0003105,2025-02-07,2025-02-19,SKU052,BOM_WH,SUP09,62
PO0003106,2025-02-14,2025-03-15,SKU052,BOM_WH,SUP10,80
PO0003107,2025-02-21,2025-03-13,SKU052,BOM_WH,SUP10,74
PO0003108,2025-02-28,2025-03-23,SKU052,BOM_WH,SUP10,80
PO0003109,2025-03-07,2025-03-12,SKU052,BOM_WH,SUP10,80
PO0003110,2025-04-18,2025-05-02,SKU052,BOM_WH,SUP10,80
PO0003111,2025-04-25,2025-05-08,SKU052,BOM_WH,SUP10,80
PO0003112,2025-05-02,2025-05-18,SKU052,BOM_WH,SUP10,67
PO0003113,2025-05-16,2025-05-28,SKU052,BOM_WH,SUP10,80
PO0003114,2025-06-06,2025-06-14,SKU052,BOM_WH,SUP10,67
PO0003115,2025-06-13,2025-06-22,SKU052,BOM_WH,SUP10,80
PO0003116,2025-07-11,2025-07-16,SKU052,BOM_WH,SUP09,80
PO0003117,2025-07-25,2025-08-02,SKU052,BOM_WH,SUP09,80
PO0003118,2025-08-01,2025-08-08,SKU052,BOM_WH,SUP10,80
PO0003119,2025-08-29,2025-09-03,SKU052,BOM_WH,SUP10,71
PO0003120,2025-09-12,2025-09-25,SKU052,BOM_WH,SUP10,59
PO0003121,2025-09-19,2025-10-01,SKU052,BOM_WH,SUP10,80
PO0003122,2025-09-26,2025-10-18,SKU052,BOM_WH,SUP09,63
PO0003123,2025-10-17,2025-10-22,SKU052,BOM_WH,SUP09,80
PO0003124,2025-11-07,2025-11-30,SKU052,BOM_WH,SUP10,62
PO0003125,2025-11-14,2025-11-30,SKU052,BOM_WH,SUP09,80
PO0003126,2025-11-21,2025-12-11,SKU052,BOM_WH,SUP10,80
PO0003127,2025-11-28,2025-12-11,SKU052,BOM_WH,SUP09,80
PO0003128,2024-11-08,2024-11-21,SKU053,BLR_WH,SUP07,239
PO0003129,2024-11-15,2024-11-30,SKU053,BLR_WH,SUP07,264
PO0003130,2025-02-14,2025-03-05,SKU053,BLR_WH,SUP07,211
PO0003131,2025-02-21,2025-03-07,SKU053,BLR_WH,SUP07,239
PO0003132,2025-02-28,2025-03-13,SKU053,BLR_WH,SUP07,268
PO0003133,2025-08-29,2025-09-11,SKU053,BLR_WH,SUP07,224
PO0003134,2025-09-05,2025-09-27,SKU053,BLR_WH,SUP07,246
PO0003135,2022-12-09,2022-12-22,SKU053,MAA_WH,SUP07,269
PO0003136,2022-12-16,2023-01-06,SKU053,MAA_WH,SUP07,269
PO0003137,2025-03-21,2025-04-06,SKU053,MAA_WH,SUP07,230
PO0003138,2025-03-28,2025-04-09,SKU053,MAA_WH,SUP07,249
PO0003139,2025-04-04,2025-04-18,SKU053,MAA_WH,SUP07,268
PO0003140,2024-11-29,2024-12-20,SKU053,NCR_WH,SUP07,211
PO0003141,2024-12-06,2024-12-19,SKU053,NCR_WH,SUP07,227
PO0003142,2024-12-13,2025-01-02,SKU053,NCR_WH,SUP07,249
PO0003143,2025-10-10,2025-10-25,SKU053,NCR_WH,SUP07,214
PO0003144,2025-10-17,2025-11-08,SKU053,NCR_WH,SUP07,224
PO0003145,2025-10-24,2025-11-16,SKU053,NCR_WH,SUP07,233
PO0003146,2022-12-09,2022-12-21,SKU053,BOM_WH,SUP07,317
PO0003147,2022-12-16,2023-01-05,SKU053,BOM_WH,SUP07,317
PO0003148,2024-12-20,2025-01-05,SKU053,BOM_WH,SUP07,211
PO0003149,2024-12-27,2025-01-08,SKU053,BOM_WH,SUP07,293
PO0003150,2025-01-03,2025-01-17,SKU053,BOM_WH,SUP07,377
PO0003151,2025-03-28,2025-04-17,SKU053,BOM_WH,SUP07,229
PO0003152,2025-04-04,2025-04-23,SKU053,BOM_WH,SUP07,286
PO0003153,2025-04-11,2025-04-30,SKU053,BOM_WH,SUP07,350
PO0003154,2025-06-27,2025-07-13,SKU053,BOM_WH,SUP07,262
PO0003155,2025-07-04,2025-07-20,SKU053,BOM_WH,SUP07,326
PO0003156,2025-07-11,2025-07-26,SKU053,BOM_WH,SUP07,373
PO0003157,2025-11-21,2025-12-14,SKU053,BOM_WH,SUP07,257
PO0003158,2025-11-28,2025-12-12,SKU053,BOM_WH,SUP07,334
PO0003159,2025-12-05,2025-12-17,SKU053,BOM_WH,SUP07,377
PO0003160,2023-10-20,2023-11-12,SKU054,BLR_WH,SUP04,52
PO0003161,2023-10-27,2023-11-18,SKU054,BLR_WH,SUP01,56
PO0003162,2023-11-03,2023-11-30,SKU054,BLR_WH,SUP04,60
PO0003163,2023-11-10,2023-12-08,SKU054,BLR_WH,SUP04,64
PO0003164,2025-01-17,2025-02-13,SKU054,BLR_WH,SUP01,53
PO0003165,2025-01-24,2025-02-12,SKU054,BLR_WH,SUP04,55
PO0003166,2025-01-31,2025-02-23,SKU054,BLR_WH,SUP05,58
PO0003167,2025-02-07,2025-02-22,SKU054,BLR_WH,SUP04,62
PO0003168,2023-04-07,2023-04-23,SKU054,MAA_WH,SUP04,61
PO0003169,2023-04-14,2023-04-27,SKU054,MAA_WH,SUP04,71
PO0003170,2023-04-21,2023-05-14,SKU054,MAA_WH,SUP01,71
PO0003171,2023-08-18,2023-09-17,SKU054,MAA_WH,SUP04,55
PO0003172,2023-08-25,2023-09-21,SKU054,MAA_WH,SUP04,62
PO0003173,2023-09-01,2023-09-20,SKU054,MAA_WH,SUP04,70
PO0003174,2023-09-08,2023-09-28,SKU054,MAA_WH,SUP04,71
PO0003175,2023-09-15,2023-10-07,SKU054,MAA_WH,SUP04,71
PO0003176,2024-05-17,2024-06-05,SKU054,MAA_WH,SUP04,56
PO0003177,2024-05-24,2024-06-14,SKU054,MAA_WH,SUP04,64
PO0003178,2024-05-31,2024-06-19,SKU054,MAA_WH,SUP04,71
PO0003179,2024-12-13,2025-01-01,SKU054,MAA_WH,SUP01,54
PO0003180,2024-12-20,2025-01-17,SKU054,MAA_WH,SUP04,61
PO0003181,2024-12-27,2025-01-18,SKU054,MAA_WH,SUP04,67
PO0003182,2025-07-18,2025-08-07,SKU054,MAA_WH,SUP05,52
PO0003183,2025-07-25,2025-08-15,SKU054,MAA_WH,SUP01,56
PO0003184,2025-08-01,2025-08-22,SKU054,MAA_WH,SUP04,60
PO0003185,2025-01-03,2025-01-25,SKU054,NCR_WH,SUP04,52
PO0003186,2025-01-10,2025-01-29,SKU054,NCR_WH,SUP04,55
PO0003187,2025-01-17,2025-02-09,SKU054,NCR_WH,SUP04,57
PO0003188,2025-01-24,2025-02-14,SKU054,NCR_WH,SUP04,60
PO0003189,2023-04-14,2023-05-03,SKU054,BOM_WH,SUP04,69
PO0003190,2023-04-21,2023-05-06,SKU054,BOM_WH,SUP04,71
PO0003191,2023-04-28,2023-05-24,SKU054,BOM_WH,SUP01,71
PO0003192,2023-06-23,2023-07-12,SKU054,BOM_WH,SUP04,60
PO0003193,2023-06-30,2023-07-27,SKU054,BOM_WH,SUP04,71
PO0003194,2023-07-07,2023-07-27,SKU054,BOM_WH,SUP01,71
PO0003195,2023-07-21,2023-08-16,SKU054,BOM_WH,SUP04,53
PO0003196,2023-10-06,2023-10-29,SKU054,BOM_WH,SUP04,61
PO0003197,2023-10-13,2023-11-12,SKU054,BOM_WH,SUP04,71
PO0003198,2023-10-20,2023-11-17,SKU054,BOM_WH,SUP04,71
PO0003199,2023-10-27,2023-11-25,SKU054,BOM_WH,SUP01,71
PO0003200,2024-02-02,2024-03-02,SKU054,BOM_WH,SUP04,63
PO0003201,2024-02-09,2024-03-07,SKU054,BOM_WH,SUP04,71
PO0003202,2024-02-16,2024-03-10,SKU054,BOM_WH,SUP04,71
